"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1995-08-16,72.5,80.1,4.3,27.5,30.5,24.6,5.9,28,7.69,118.564606159555,0.517800877248611,0.0608485010912684,0.498951193800021,-0.159602513396706,1.18699917876204
1995-09-16,72.5,71.7,4.1,27.5,30.5,24.6,5.9,28.6,9.05,115.497452072558,-0.0149891193074913,-0.0188380361298935,0.938781547870218,0.52556773563957,0.645064172426031
1995-10-16,70,149.6,3.9,27.5,30.8,24.3,6.5,28.5,12.05,120.900264244285,-0.227349827488916,0.0140218012714644,0.252297047697872,0.248828053843353,0.440007636331112
1995-11-16,65,132.9,3.7,27.4,30.7,24.1,6.6,29.1,13.49,110.936099508879,-1.21678374610606,-0.987098070156904,-0.898248914304207,-0.449662399962406,-0.794421920293867
1995-12-16,60,71.5,3.7,26.6,29.9,23.4,6.5,27.8,10.02,108.166515892952,-1.23249610028018,-1.38105333697976,-1.35295155355448,-0.525040561173554,-0.693031356782127
1996-01-16,46.2,77.6,4.6,26.4,30.2,22.6,7.6,25.4,5.51,119.05602263927,-0.315097660643552,-1.65237735140223,-1.33640953362176,-1.05932306909865,-0.922301030304747
1996-02-15,36.8,97.5,5,27,31,23,8,26.4,5.09,120.058941530758,0.810134576906908,-0.671747494280484,-1.16972511839356,-1.10464762853831,-0.782508786395647
1996-03-16,47.5,2.2,4.9,27.6,31.7,23.6,8.1,26.9,5.52,140.949018966101,-2.0085480529089,-0.687505400278036,-1.54523303165623,-1.51320886527951,-0.834694396458924
1996-04-16,60.4,146.9,4.2,28,31.5,24.5,7,29.4,9.8,128.259793308325,0.76726589317965,-0.188135124193628,-1.38547240867426,-1.22530749066166,-1.03676636338686
1996-05-16,72.7,47.1,4.2,28.9,31.9,25.9,6,31,8.27,121.644889898091,-0.997177181717272,-1.26347832653386,-1.23933374513616,-1.53419007001063,-1.49526882171155
1996-06-16,68,134.6,4.2,27.2,30,24.5,5.5,28.2,10.78,106.240063690303,1.95544664706478,0.792480716318498,-0.110412274538972,-1.11421500364282,-1.06763980607762
1996-07-16,73.8,30.7,4.1,27.6,30.5,24.7,5.8,28.6,7.02,114.581393915081,-0.38850917914845,0.235220158294625,-0.0517268259655151,-1.22801102946939,-1.0827298645015
1996-08-16,75.7,106.3,4.1,27.6,30.5,24.7,5.8,28.6,8.18,117.685136512222,1.10424223734643,1.54292690879509,0.0454920167578955,-0.492698274041136,-0.954366025314815
1996-09-16,76.7,94.5,3.9,27,29.9,24.2,5.7,28.1,9.41,112.271359505651,0.568278722045138,0.623481440314237,0.937564965991858,0.207898538198891,-0.813093610290468
1996-10-16,65.9,107.9,4,27.2,30.5,24,6.5,28,12.05,120.100483003419,-0.931340969043677,0.165353744228473,0.251374774342325,-0.0371391907962363,-1.11713543663882
1996-11-16,65,289.8,3.6,26.9,30.2,23.6,6.6,28.2,13.68,109.708930266524,0.997837471054885,0.415955154445823,1.06902937477054,0.275138753526503,-0.207193881430926
1996-12-16,66.3,106.6,3.6,26.1,29.4,22.8,6.6,26.8,10.4,107.646740832498,-0.608272530485863,-0.179464071022094,0.139076617955457,0.416638436354147,-0.0327607530835558
1997-01-16,43.2,2.3,4.5,26.3,30,22.6,7.4,25.8,5.62,117.213262340118,-1.71340440883451,-0.603840916262235,-0.386629441704599,-0.332256440407516,-0.443741841721009
1997-02-15,41.8,66.4,4.9,26.6,30.6,22.7,7.9,25.7,4.31,118.374133681083,0.16888985503318,-1.36419212716492,-0.663490207702557,-0.00191303986583142,-0.60578126971522
1997-03-16,51.6,22.3,4.7,27.5,31.5,23.6,7.9,27.4,5.69,138.891765204138,-1.40017948356852,-1.54621458746749,-1.12439153273182,-0.804625684290516,-0.45775354148605
1997-04-16,58.6,109.5,4.1,28,31.4,24.7,6.7,30.5,9.47,125.618261612245,0.026876472731981,-0.729276149258294,-0.888816220689319,-0.706923356601924,-0.62330821167327
1997-05-16,76.1,101.8,3.9,28.2,31.1,25.3,5.8,30.2,8.27,117.807568482496,0.310014873656225,-0.673126558182497,-1.39082945948389,-0.877443409082143,-0.281767714192518
1997-06-16,64.7,63.3,4.4,28.3,31.1,25.5,5.6,29.7,7.72,109.70012468958,0.280794805288082,0.177832686001896,-1.24100192243428,-1.0035648706767,-0.701102065392694
1997-07-16,73.1,61.4,4.3,28.3,31.3,25.3,6,29.2,8.72,118.337067320495,0.52658151006411,0.386264593430883,-0.36813035648238,-0.711068367515061,-0.552985578950466
1997-08-16,75.1,64.7,4.3,28.1,31.1,25.2,5.9,29,7.3,120.133266880519,0.0500140759268867,0.207518239582732,-0.442918847962276,-1.24998341649454,-0.794168800180847
1997-09-16,71.3,206.6,4.2,27.2,30.2,24.3,5.9,27.9,8.69,114.733411595782,1.90627378748681,1.56072821392134,1.24345597827696,-0.0790630659594988,-0.204413122069091
1997-10-16,67.3,232.2,4,27.1,30.4,23.9,6.5,27.7,12.54,119.833889256463,1.17145936891416,1.74998447825281,1.62645421660118,1.09121768961004,0.451063647390366
1997-11-16,66.5,414.6,3.5,26.9,30.2,23.7,6.5,28.7,14.44,108.996413417591,2.18417003525096,2.29950289617182,2.24577087862727,1.98923160468729,1.07922481293363
1997-12-16,63.4,134.9,3.7,27.3,30.5,24.2,6.3,29.2,10.9,108.166412718481,-0.165474838238882,1.50229223319375,1.83576368597758,1.85193011270883,1.21599535023296
1998-01-16,51.3,86.7,4.5,27.3,31,23.6,7.4,27.2,5.51,119.871159445337,-0.162000074361183,1.21935048707309,1.74381640481248,1.75644940577737,1.50989803267866
1998-02-15,30.8,3.6,5.4,28.1,32.1,24.1,8,27.7,4.31,123.006817327272,-1.7291206948157,-0.930492913532251,1.52556195402265,1.49585272832606,1.23025367652188
1998-03-16,47.5,24.9,5,28.6,32.7,24.6,8.1,28.6,3.31,144.050207502209,-1.47025302718324,-1.42384448580628,0.639697059281135,1.19978399292592,1.16604223965444
1998-04-16,57.9,72.4,4.4,29.2,32.6,25.8,6.8,32.1,7.16,129.726395733516,-0.945518293635961,-2.01555905908125,-0.0536578367377462,0.968317697562043,0.99582938251056
1998-05-16,70,106.5,4.4,28.9,31.9,26,5.9,30.4,9.37,120.756074013519,0.344118200714787,-1.2151020339745,-1.39030292724284,1.00800108936254,1.01030239545795
1998-06-16,72.3,97.5,4.3,28.5,31.4,25.7,5.7,29.9,6.36,111.275447279569,1.21493779133865,0.0892086713062456,-1.20177839658704,0.578722095067311,1.13516643027029
1998-07-16,72,85.2,4.3,28.1,31.1,25.1,6,28.9,7.87,117.823674403703,1.09363889080959,1.10532358983179,-0.891530483937791,0.408416071344888,1.21362808345167
1998-08-16,75.2,43.2,4.2,27.7,30.6,24.8,5.8,28.5,6.78,117.944354874584,-0.576457920058461,0.830782597755058,-0.489655191303041,-1.0031708319251,1.14042010334893
1998-09-16,73.5,68.4,4.1,27.6,30.5,24.7,5.8,28.7,9.05,114.640733472191,-0.0776542494122172,0.0697416509727335,0.0613458413506048,-1.03086144414379,0.548091315494498
1998-10-16,69.2,65.7,3.9,27.6,30.8,24.4,6.4,29.2,11.56,120.098925037028,-1.57155579863617,-1.71176059980308,-0.415537879939097,-1.63131740057192,-0.325806197795405
1998-11-16,63.2,186.8,3.7,27.3,30.7,24,6.7,28.9,13.8,111.649721865195,-0.459345103318697,-1.32431123392806,-0.774435884646697,-1.35331435572662,-1.75461380312347
1998-12-16,69.4,318.9,3.5,26.5,29.7,23.3,6.4,27.8,10.78,106.969043059046,1.63451079810216,0.307962765124292,0.304846369601921,0.224803685507145,-0.656937480847803
1999-01-16,49.1,130.9,4.5,26.1,29.9,22.3,7.6,24.7,5.62,118.24795008742,0.605740688819793,1.22269763099918,0.288526063981067,0.649042102637877,-0.340095203778391
